Date,Actual_Ret,Prob,ATR_Pct,Position,Strat_Ret
2024-05-29,0.010290184685345129,0.5249425,0.03670742732891278,0.14965510368347168,0.0015399786560073977
2024-05-30,-0.011953148002230988,0.52472967,0.03621528013362489,0.14837801456451416,-0.0017735843683668229
2024-05-31,0.003352974306247208,0.52432024,0.03654363940910725,0.1459214687347412,0.0004892709353974425
2024-06-01,-1.800306465331948e-05,0.523806,0.034316832560734194,0.1428358554840088,-2.571483141090808e-06
2024-06-02,0.015292495676779325,0.5237298,0.033133734376681885,0.1423788070678711,0.0021773272915504164
2024-06-03,0.02480167347858517,0.52359736,0.03307745479704704,0.14158415794372559,0.0035115240550607127
2024-06-04,0.008050544645661345,0.52352345,0.0324900209983659,0.14114069938659668,0.0011362595017316635
2024-06-05,-0.004354124285061161,0.52385426,0.031307936756294105,0.1431255340576172,-0.0006231863636526194
2024-06-06,-0.020598830454873523,0.5242907,0.030794942726706607,0.14574408531188965,-0.0030021577031402375
2024-06-07,-0.00065106056369522,0.5245192,0.03287437596084593,0.14711523056030273,-9.578092493674295e-05
2024-06-08,0.004860162159083764,0.52402055,0.030972924373351224,0.14412331581115723,0.000700462685747065
2024-06-09,-0.0015538683361776106,0.5241109,0.029366612627218968,0.14466547966003418,-0.0002247911081816733
2024-06-10,-0.032530322415029955,0.5242132,0.02836285315606855,0.1452791690826416,-0.004725978210445983
2024-06-11,0.014010590579490376,0.52421176,0.03096309032950647,0.14527058601379395,0.0020353267038819077
2024-06-12,-0.02208343776467173,0.5230298,0.03158885674838751,0.13817882537841797,-0.003051463490639736
2024-06-13,-0.010977921824138023,0.5226137,0.03233821378619003,0.13568222522735596,-0.0014895088614710016
2024-06-14,0.0027860739213107213,0.5218555,0.03283893307092554,0.1311328411102295,0.00036534578884459283
2024-06-15,0.006751007092293841,0.5209107,0.031078628159335736,0.1254640817642212,0.0008470089058183917
2024-06-16,-0.002591057844952401,0.5204171,0.02969747018088437,0.12250256538391113,-0.00031741123306477736
2024-06-17,-0.020186188658431685,0.52015716,0.02997716374422123,0.12094295024871826,-0.002441377210627944
2024-06-18,-0.0030879852219766885,0.5196477,0.03117435016750251,0.11788630485534668,-0.0003640311672667493
2024-06-19,-0.001607771373120505,0.51855314,0.030204126448483103,0.11131882667541504,-0.00017897522281809554
2024-06-20,-0.011261416759841722,0.5179506,0.03021010963189258,0.1077035665512085,-0.0012128947494545077
