Date,BTC_LogRet,BTC_RSI,BTC_ATR,BTC_Volume_Log,SP500_LogRet,NASDAQ_LogRet,ETH_LogRet,DXY_LogRet,VIX_LogRet,MSTR_LogRet,TARGET
2016-02-29,0.009625851196027416,74.15953164991357,11.758427211216517,17.92136695403121,-0.008154131091571704,-0.008178559810253032,0.0,0.0006110975786756625,0.03667407006476751,0.014461759953818269,-0.005898152327929521
2016-03-01,-0.005898152327929521,68.95274867734723,11.656570434570312,18.131608385500726,0.023588385401618943,0.031049697059626964,0.0,0.0014244954727418043,-0.14929622113252902,0.06903842520536772,-0.0259211734527871
2016-03-02,-0.0259211734527871,55.09742058137859,11.481212071010045,18.13240245379813,0.0040859498611017005,0.00018003540369338018,0.0,-0.0014244954727419257,-0.035071176627717145,-0.02436787447187154,-0.0055295837758946205
2016-03-03,-0.0055295837758946205,49.495058583278414,11.167210170200892,18.42550907876084,0.003492634320316937,-0.001969983821764094,0.0,-0.006537967855446876,-0.02308474094828373,0.014984630635044823,-0.02573318626747075
2016-03-04,-0.02573318626747075,43.89326414357229,11.791425432477679,18.32478746117654,0.0033004398659416986,0.0007256355171867424,0.0,-0.0023600992086232394,0.009535223667163365,-0.010595719492424577,-0.0255562226581641
2016-03-05,-0.0255562226581641,25.47515265751703,11.507352556501116,18.72363307773559,0.0,0.0,0.0,0.0,0.0,0.0,0.017660229918133284
2016-03-06,0.017660229918133284,30.594550115999553,11.304495675223214,18.328702474165784,0.0,0.0,0.0,0.0,0.0,0.0,0.016092289510488238
2016-03-07,0.016092289510488238,36.327672084267945,11.553065708705358,18.26709125162994,0.0008846228008639487,-0.005947408708495272,0.0,-0.002777602203211351,0.028648539604726686,-0.0013620774127667363,-0.0008427683488395658
2016-03-08,-0.0008427683488395658,45.09925401944617,10.34678213936942,18.068448729853355,-0.011303756056006186,-0.008827462942977265,0.0,0.0014412128346793487,0.07332543326048147,-0.0065398932466988755,0.0021427764853751744
2016-03-09,0.0021427764853751744,42.31489255722947,9.831285749162946,18.06418157027942,0.00503967278281425,0.006477662037785113,0.0,-0.00041157440742060344,-0.017833486491807955,0.00351305951684544,0.005459271215821551
2016-03-10,0.005459271215821551,44.51206645462806,9.613928658621651,18.210242351702874,0.00015579279712262694,-0.0014591190399080387,0.0,-0.01138491376247122,-0.015938832637493856,-0.00667938516578248,0.010870102896019172
2016-03-11,0.010870102896019172,41.88866316582979,9.35542733328683,18.119166067300423,0.016262545588851488,0.017311472176595444,0.0,0.0010403504395711499,-0.08978526160424032,0.020550906729896314,-0.024160158622951636
2016-03-12,-0.024160158622951636,35.91771540082253,9.753500802176339,18.345018147072523,0.0,0.0,0.0,0.0,0.0,0.0,0.005912678130918167
2016-03-13,0.005912678130918167,37.15117820083373,9.261858258928571,18.123928340134263,0.0,0.0,0.0,0.0,0.0,0.0,0.0057145906134999196
2016-03-14,0.0057145906134999196,35.60176743490035,8.747929164341517,18.37211426526347,-0.0012617686166117468,0.0012601443046910041,0.0,0.004668347868280734,0.02513597778064068,-0.0150609204351967,0.0009408697604203162
2016-03-15,0.0009408697604203162,37.23323276249479,8.448787144252233,18.0169396638535,-0.0018386309343179589,-5.7244850103406244e-05,0.0,0.00010343603461687892,-0.004739340811956353,-0.013359580368978512,0.00043413495998539736
2016-03-16,0.00043413495998539736,44.251095695059874,7.723504202706473,17.99275222710661,0.005584727881779697,0.008464063999396258,0.0,-0.007687528787050091,-0.1163737210296814,0.009424211784660621,0.00861962835702918
2016-03-17,0.00861962835702918,49.168847300471384,7.582364763532366,18.24069965811823,0.006573583068596323,-0.0008950986132192361,0.0,-0.011854292966294479,-0.03738119244018626,0.009513678598020847,-0.026678073244245377
2016-03-18,-0.026678073244245377,48.88404770928635,7.599864414760044,18.468899325752094,0.004395967251026178,0.002399321254992743,0.0,0.002424198578913868,-0.029517190148146893,0.03569099638320117,0.002185378505023388
2016-03-19,0.002185378505023388,59.341514074157914,6.637865339006696,17.88322022299855,0.0,0.0,0.0,0.0,0.0,0.0,0.008034521831448932
2016-03-20,0.008034521831448932,56.16840168299593,5.787508283342634,17.643018725635553,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010833482479985395
2016-03-21,-0.0010833482479985395,48.81701656183934,5.342221941266741,17.937071391198796,0.0009850919042923014,0.0036547335172321415,0.0,0.0031532825548106934,-0.016541225218272202,0.0024525164498147532,0.011503628063921653
2016-03-22,0.011503628063921653,54.352839900053695,5.391863141741071,18.01741273545223,-0.0008777728967722512,0.002400591501323581,0.0,0.0037708288710970456,0.027183370047844744,0.00125238312794045,-0.00011482461319438798
